rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
3490,1,1.0,1,0,0,1,0,0,0,60.243052,24.984148
3491,1,1.0,1,0,0,1,0,0,0,60.149694,24.928240
3492,1,1.0,1,0,0,1,0,0,0,60.186038,25.013920
3493,1,1.0,1,0,0,1,0,0,0,60.193099,24.917214
3494,1,1.0,1,0,0,1,0,0,0,60.214064,25.136275
3495,1,1.0,1,0,0,1,0,0,0,60.217945,25.050973
3496,1,1.0,1,0,0,1,0,0,0,60.219824,25.078675
3497,1,1.0,1,0,0,1,0,0,0,60.220732,25.064913
3498,1,1.0,1,0,0,1,0,0,0,60.221788,24.848149
3499,1,1.0,1,0,0,1,0,0,0,60.232054,25.131366
3500,1,1.0,1,0,0,1,0,0,0,60.235857,24.949515
3501,1,1.0,1,0,0,1,0,0,0,60.244184,25.092581
3502,1,1.0,1,0,0,1,0,0,0,60.258269,24.947071
3503,1,1.0,1,0,0,1,0,0,0,60.261942,25.149999
3504,1,1.0,1,0,0,1,0,0,0,60.263382,25.062385
3505,1,1.0,1,0,0,1,0,0,0,60.274691,25.070629
3506,1,1.0,1,0,0,0,1,0,0,60.225577,25.027560
3507,1,1.0,1,0,0,0,1,0,0,60.225938,24.842901
3508,1,1.0,1,0,0,1,0,0,0,60.264231,24.953611
3509,1,1.0,1,0,0,1,0,0,0,60.264763,25.210263
3510,1,1.0,1,0,0,1,0,0,0,60.229026,25.095831
3511,1,1.0,1,0,0,1,0,0,0,60.214420,25.067084
3512,1,1.0,1,0,0,1,0,0,0,60.275895,25.060316
3513,1,1.0,1,0,0,1,0,0,0,60.229052,24.912423
3514,1,1.0,1,0,0,1,0,0,0,60.249152,24.853556
3515,1,1.0,1,0,0,1,0,0,0,60.285285,25.037071
3516,1,1.0,1,0,0,1,0,0,0,60.274512,25.006522
3517,1,1.0,1,0,0,1,0,0,0,60.228125,25.134509
3518,1,1.0,1,0,0,1,0,0,0,60.229955,25.079406
3519,1,1.0,1,0,0,1,0,0,0,60.201629,25.032076
3520,1,1.0,1,0,0,1,0,0,0,60.232360,25.108826
3521,1,1.0,1,0,0,1,0,0,0,60.224582,25.101198
3522,1,1.0,1,0,0,1,0,0,0,60.223700,24.938857
3523,1,1.0,1,0,0,1,0,0,0,60.241543,24.962578
3524,1,1.0,1,0,0,1,0,0,0,60.258785,24.985947
3525,1,1.0,1,0,0,1,0,0,0,60.173885,25.032694
3526,1,1.0,1,0,0,1,0,0,0,60.242496,25.141183
3527,1,1.0,1,0,0,1,0,0,0,60.226167,24.988030
3528,1,1.0,1,0,0,1,0,0,0,60.195959,24.894864
3529,1,1.0,1,0,0,1,0,0,0,60.246618,24.852473
3530,1,1.0,1,0,0,1,0,0,0,60.168211,25.035470
3531,1,1.0,1,0,0,1,0,0,0,60.149833,24.916259
3532,1,1.0,1,0,0,1,0,0,0,60.262075,25.151105
3533,1,1.0,1,0,0,1,0,0,0,60.183650,25.057023
3534,1,1.0,1,0,0,1,0,0,0,60.256722,24.991823
3535,1,1.0,1,0,0,1,0,0,0,60.209815,24.932299
3536,1,1.0,1,0,0,1,0,0,0,60.266249,25.004389
3537,1,1.0,1,0,0,1,0,0,0,60.163670,24.971018
3538,1,1.0,1,0,0,1,0,0,0,60.190452,24.969898
3539,1,1.0,1,0,0,1,0,0,0,60.281994,25.012137
3540,1,1.0,1,0,0,1,0,0,0,60.239221,24.879730
3541,1,1.0,1,0,0,1,0,0,0,60.286214,25.013970
3542,1,1.0,1,0,0,1,0,0,0,60.170174,25.029435
3543,1,1.0,1,0,0,1,0,0,0,60.224068,24.942369
3544,1,1.0,1,0,0,1,0,0,0,60.261851,25.054364
3545,1,1.0,1,0,0,1,0,0,0,60.191351,25.067156
3546,1,1.0,1,0,0,1,0,0,0,60.207054,25.158818
3547,1,1.0,1,0,0,1,0,0,0,60.226080,25.082684
3548,1,1.0,1,0,0,0,0,0,1,60.220560,24.974947
3549,1,1.0,1,0,0,0,1,0,0,60.222883,25.096885
3550,1,1.0,1,0,0,0,0,1,0,60.269162,25.026837
3551,1,1.0,1,0,0,1,0,0,0,60.224671,24.872186
3552,1,1.0,1,0,0,1,0,0,0,60.248459,24.924803
3553,1,1.0,1,0,0,1,0,0,0,60.239051,24.948131
3554,1,1.0,1,0,0,1,0,0,0,60.214385,25.182265
3555,1,1.0,1,0,0,1,0,0,0,60.246953,24.836663
3556,1,1.0,1,0,0,1,0,0,0,60.220286,24.912540
3557,1,1.0,1,0,0,1,0,0,0,60.230320,24.948581
3558,1,1.0,1,0,0,1,0,0,0,60.228173,25.086834
3559,1,1.0,1,0,0,1,0,0,0,60.250116,24.852900
3560,1,1.0,1,0,0,1,0,0,0,60.250605,24.890462
3561,1,1.0,1,0,0,1,0,0,0,60.232854,24.923594
3562,1,1.0,1,0,0,1,0,0,0,60.188946,24.927181
3563,1,1.0,1,0,0,1,0,0,0,60.247354,24.940468
3564,1,1.0,1,0,0,1,0,0,0,60.234116,25.006293
3565,1,1.0,1,0,0,1,0,0,0,60.170243,25.032498
3566,1,1.0,1,0,0,1,0,0,0,60.244819,25.042873
3567,1,1.0,1,0,0,1,0,0,0,60.229431,25.051367
3568,1,1.0,1,0,0,1,0,0,0,60.247186,25.053865
3569,1,1.0,1,0,0,1,0,0,0,60.194912,25.065138
3570,1,1.0,1,0,0,1,0,0,0,60.210812,25.066920
3571,1,1.0,1,0,0,1,0,0,0,60.271850,25.086625
3572,1,1.0,1,0,0,1,0,0,0,60.197578,25.116032
3573,1,1.0,1,0,0,1,0,0,0,60.238710,25.122537
3574,1,1.0,1,0,0,1,0,0,0,60.205825,25.157836
3575,1,1.0,1,0,0,1,0,0,0,60.254180,25.163073
3576,1,1.0,1,0,0,1,0,0,0,60.249039,25.212467
3577,1,1.0,1,0,0,0,1,0,0,60.248733,25.078350
3578,1,1.0,1,0,0,0,1,0,0,60.219826,25.091411
3579,1,1.0,1,0,0,1,0,0,0,60.263074,25.081810
3580,1,1.0,1,0,0,1,0,0,0,60.234128,25.102442
3581,1,1.0,1,0,0,1,0,0,0,60.210342,24.941892
3582,1,1.0,1,0,0,1,0,0,0,60.251384,24.938247
3583,1,1.0,1,0,0,1,0,0,0,60.261743,25.171129
3584,1,1.0,1,0,0,1,0,0,0,60.227038,24.979633
3585,1,1.0,1,0,0,1,0,0,0,60.261929,25.056826
3586,1,1.0,1,0,0,1,0,0,0,60.228329,25.027961
3587,1,1.0,1,0,0,1,0,0,0,60.219419,24.911644
3588,1,1.0,1,0,0,1,0,0,0,60.248447,25.023030
3589,1,1.0,1,0,0,1,0,0,0,60.183824,24.913146
3590,1,1.0,1,0,0,1,0,0,0,60.184005,25.006604
3591,1,1.0,1,0,0,1,0,0,0,60.219873,25.174234
3592,1,1.0,1,0,0,1,0,0,0,60.193546,25.065082
3593,1,1.0,1,0,0,1,0,0,0,60.268229,25.213688
3594,1,1.0,1,0,0,1,0,0,0,60.244169,24.994442
3595,1,1.0,1,0,0,1,0,0,0,60.200956,25.125231
3596,1,1.0,1,0,0,1,0,0,0,60.242605,24.913397
3597,1,1.0,1,0,0,1,0,0,0,60.237632,24.934203
3598,1,1.0,1,0,0,1,0,0,0,60.218501,25.086057
3599,1,1.0,1,0,0,1,0,0,0,60.187892,24.903339
3600,1,1.0,1,0,0,0,0,0,1,60.258392,24.949974
3601,1,1.0,1,0,0,0,0,0,1,60.254145,24.897217
3602,1,1.0,1,0,0,0,1,0,0,60.203507,25.039315
3603,1,1.0,1,0,0,1,0,0,0,60.238835,25.183568
3604,1,1.0,1,0,0,1,0,0,0,60.277681,25.009812
3605,1,1.0,1,0,0,1,0,0,0,60.250314,24.886015
3606,1,1.0,1,0,0,1,0,0,0,60.221990,25.072577
3607,1,1.0,1,0,0,1,0,0,0,60.221937,25.031528
3608,1,1.0,1,0,0,1,0,0,0,60.167717,25.042009
3609,1,1.0,1,0,0,0,0,0,1,60.241216,25.008279
3610,1,1.0,1,0,0,1,0,0,0,60.224526,25.112422
3611,1,1.0,1,0,0,1,0,0,0,60.170741,25.079752
3612,1,1.0,1,0,0,0,0,0,1,60.242313,24.957013
3613,1,1.0,1,0,0,1,0,0,0,60.200140,24.896480
3614,1,1.0,1,0,0,1,0,0,0,60.224326,24.986719
3615,1,1.0,1,0,0,1,0,0,0,60.226008,24.845229
3616,1,1.0,1,0,0,1,0,0,0,60.224175,25.174379
3617,1,1.0,1,0,0,0,0,1,0,60.268550,25.207025
3618,1,1.0,1,0,0,1,0,0,0,60.210388,24.973953
3619,1,1.0,1,0,0,1,0,0,0,60.175128,24.912652
3620,1,1.0,1,0,0,1,0,0,0,60.223084,25.139054
3621,1,1.0,1,0,0,1,0,0,0,60.195979,25.110769
3622,1,1.0,1,0,0,1,0,0,0,60.265173,25.044922
3623,1,1.0,1,0,0,1,0,0,0,60.195567,24.964841
3624,1,1.0,1,0,0,1,0,0,0,60.258300,25.019592
3625,1,1.0,1,0,0,1,0,0,0,60.170024,25.043291
3626,1,1.0,1,0,0,1,0,0,0,60.201338,25.170250
3627,1,1.0,1,0,0,1,0,0,0,60.258385,25.202531
3628,1,1.0,1,0,0,0,1,0,0,60.176407,24.934224
3629,1,1.0,1,0,0,1,0,0,0,60.249513,25.164095
3630,1,1.0,1,0,0,1,0,0,0,60.278327,25.032189
3631,1,1.0,1,0,0,1,0,0,0,60.194156,24.878621
3632,1,1.0,1,0,0,1,0,0,0,60.232264,25.002008
3633,1,1.0,1,0,0,1,0,0,0,60.234048,24.925491
3634,1,1.0,1,0,0,1,0,0,0,60.249213,24.899669
3635,1,1.0,1,0,0,1,0,0,0,60.223255,24.843279
3636,1,1.0,1,0,0,1,0,0,0,60.155556,24.870809
3637,1,1.0,1,0,0,1,0,0,0,60.209987,24.950156
3638,1,1.0,1,0,0,1,0,0,0,60.274465,25.039724
3639,1,1.0,1,0,0,1,0,0,0,60.259586,24.990099
3640,1,1.0,1,0,0,1,0,0,0,60.260294,25.071405
3641,1,1.0,1,0,0,1,0,0,0,60.272016,25.004242
3642,1,1.0,1,0,0,1,0,0,0,60.226333,25.109739
3643,1,1.0,1,0,0,0,0,0,1,60.240027,24.960720
3644,1,1.0,1,0,0,1,0,0,0,60.252406,25.179991
3645,1,1.0,1,0,0,1,0,0,0,60.230357,24.868320
3646,1,1.0,1,0,0,1,0,0,0,60.238102,25.010170
3647,1,1.0,1,0,0,1,0,0,0,60.271083,25.069306
3648,1,1.0,1,0,0,1,0,0,0,60.207679,25.174289
3649,1,1.0,1,0,0,1,0,0,0,60.219994,25.145634
3650,1,1.0,1,0,0,1,0,0,0,60.216038,25.116017
3651,1,1.0,1,0,0,1,0,0,0,60.258344,25.026063
3652,1,1.0,1,0,0,1,0,0,0,60.263630,25.182448
3653,1,1.0,1,0,0,1,0,0,0,60.234339,25.098908
3654,1,1.0,1,0,0,1,0,0,0,60.214593,25.131193
3655,1,1.0,1,0,0,1,0,0,0,60.190628,25.059579
3656,1,1.0,1,0,0,1,0,0,0,60.255541,25.156054
3657,1,1.0,1,0,0,1,0,0,0,60.217452,24.865834
3658,1,1.0,1,0,0,1,0,0,0,60.204711,24.924831
3659,1,1.0,1,0,0,1,0,0,0,60.199882,25.176919
3660,1,1.0,1,0,0,0,1,0,0,60.271234,25.025212
3661,1,1.0,1,0,0,1,0,0,0,60.181311,24.908167
3662,1,1.0,1,0,0,1,0,0,0,60.194886,25.116074
3663,1,1.0,1,0,0,1,0,0,0,60.206297,24.963631
3664,1,1.0,1,0,0,1,0,0,0,60.220002,25.129717
3665,1,1.0,1,0,0,1,0,0,0,60.253483,24.858983
3666,1,1.0,1,0,0,1,0,0,0,60.195679,24.983793
3667,1,1.0,1,0,0,0,0,0,1,60.269867,25.061844
3668,1,1.0,1,0,0,1,0,0,0,60.244507,25.028025
3669,1,1.0,1,0,0,1,0,0,0,60.186003,25.044458
3670,1,1.0,1,0,0,1,0,0,0,60.237923,24.997651
3671,1,1.0,1,0,0,1,0,0,0,60.256325,25.070004
3672,1,1.0,1,0,0,1,0,0,0,60.176016,24.937627
3673,1,1.0,1,0,0,1,0,0,0,60.227483,24.856089
3674,1,1.0,1,0,0,1,0,0,0,60.222111,25.095985
3675,1,1.0,1,0,0,1,0,0,0,60.186113,25.052064
3676,1,1.0,1,0,0,1,0,0,0,60.230211,24.926895
3677,1,1.0,1,0,0,1,0,0,0,60.275861,25.059750
3678,1,1.0,1,0,0,1,0,0,0,60.221778,24.879833
3679,1,1.0,1,0,0,1,0,0,0,60.233393,24.957778
3680,1,1.0,1,0,0,0,0,0,1,60.267960,24.998781
3681,1,1.0,1,0,0,1,0,0,0,60.220729,25.151977
3682,1,1.0,1,0,0,1,0,0,0,60.209772,25.045481
3683,1,1.0,1,0,0,1,0,0,0,60.181936,24.852088
3684,1,1.0,1,0,0,1,0,0,0,60.248857,24.833521
3685,1,1.0,1,0,0,1,0,0,0,60.265680,25.060624
3686,1,1.0,1,0,0,1,0,0,0,60.210043,24.917519
3687,1,1.0,1,0,0,1,0,0,0,60.246429,24.887383
3688,1,1.0,1,0,0,1,0,0,0,60.272869,25.017089
3689,1,1.0,1,0,0,1,0,0,0,60.252189,24.923969
3690,1,1.0,1,0,0,1,0,0,0,60.182246,24.994551
3691,1,1.0,1,0,0,1,0,0,0,60.238039,25.071976
3692,1,1.0,1,0,0,1,0,0,0,60.250335,25.213896
3693,1,1.0,1,0,0,1,0,0,0,60.189503,25.139899
3694,1,1.0,1,0,0,1,0,0,0,60.223021,24.868847
3695,1,1.0,1,0,0,0,0,1,0,60.228693,24.843521
3696,1,1.0,1,0,0,1,0,0,0,60.209475,24.871585
3697,1,1.0,1,0,0,1,0,0,0,60.202186,25.069588
3698,1,1.0,1,0,0,0,0,0,1,60.247599,24.921115
3699,1,1.0,1,0,0,1,0,0,0,60.197150,25.058121
3700,1,1.0,1,0,0,1,0,0,0,60.251486,24.882918
3701,1,1.0,1,0,0,1,0,0,0,60.220464,25.096370
3702,1,1.0,1,0,0,1,0,0,0,60.245179,24.920871
3703,1,1.0,1,0,0,1,0,0,0,60.261821,24.980085
3704,1,1.0,1,0,0,1,0,0,0,60.252856,24.874191
3705,1,1.0,1,0,0,1,0,0,0,60.244031,25.156157
3706,1,1.0,1,0,0,1,0,0,0,60.256491,25.000656
3707,1,1.0,1,0,0,1,0,0,0,60.224572,25.096005
3708,1,1.0,1,0,0,1,0,0,0,60.274610,25.020618
3709,1,1.0,1,0,0,1,0,0,0,60.215260,24.949158
3710,1,1.0,1,0,0,1,0,0,0,60.244059,24.935396
3711,1,1.0,1,0,0,1,0,0,0,60.226053,24.959372
3712,1,1.0,1,0,0,1,0,0,0,60.253457,25.025347
3713,1,1.0,1,0,0,1,0,0,0,60.216832,24.987854
3714,1,1.0,1,0,0,1,0,0,0,60.192026,24.927338
3715,1,1.0,1,0,0,1,0,0,0,60.185469,25.058991
3716,1,1.0,1,0,0,1,0,0,0,60.204256,24.920196
3717,1,1.0,1,0,0,0,0,1,0,60.269200,25.017980
3718,1,1.0,1,0,0,1,0,0,0,60.232914,25.102113
3719,1,1.0,1,0,0,1,0,0,0,60.240975,24.918518
3720,1,1.0,1,0,0,1,0,0,0,60.267228,25.073784
3721,1,1.0,1,0,0,1,0,0,0,60.241019,25.095502
3722,1,1.0,1,0,0,0,0,0,1,60.217278,24.946035
3723,1,1.0,1,0,0,1,0,0,0,60.244052,25.022824
3724,1,1.0,1,0,0,1,0,0,0,60.168147,24.976971
3725,1,1.0,1,0,0,0,1,0,0,60.202464,25.154737
3726,1,1.0,1,0,0,1,0,0,0,60.220260,24.899575
3727,1,1.0,1,0,0,1,0,0,0,60.229038,24.979539
3728,1,1.0,1,0,0,1,0,0,0,60.204164,25.158828
3729,1,1.0,1,0,0,1,0,0,0,60.233392,24.928717
3730,1,1.0,1,0,0,1,0,0,0,60.203881,25.056550
3731,1,1.0,1,0,0,1,0,0,0,60.269123,25.047980
3732,1,1.0,1,0,0,1,0,0,0,60.246879,24.935960
3733,1,1.0,1,0,0,1,0,0,0,60.204061,25.085555
3734,1,1.0,1,0,0,1,0,0,0,60.159775,24.885469
3735,1,1.0,1,0,0,1,0,0,0,60.239871,25.138020
3736,1,1.0,1,0,0,1,0,0,0,60.245951,25.058412
3737,1,1.0,1,0,0,1,0,0,0,60.196402,24.893811
3738,1,1.0,1,0,0,1,0,0,0,60.233174,25.107137
3739,1,1.0,1,0,0,1,0,0,0,60.159409,24.858749
3740,1,1.0,1,0,0,1,0,0,0,60.196003,24.894703
3741,1,1.0,1,0,0,1,0,0,0,60.185651,25.029331
3742,1,1.0,1,0,0,1,0,0,0,60.191424,25.095545
3743,1,1.0,1,0,0,1,0,0,0,60.250854,24.851424
3744,1,1.0,1,0,0,1,0,0,0,60.246076,25.153386
3745,1,1.0,1,0,0,1,0,0,0,60.264980,25.190447
3746,1,1.0,1,0,0,1,0,0,0,60.223900,24.953186
3747,1,1.0,1,0,0,1,0,0,0,60.224137,25.120261
3748,1,1.0,1,0,0,1,0,0,0,60.183960,25.047990
3749,1,1.0,1,0,0,1,0,0,0,60.226539,24.851969
3750,1,1.0,1,0,0,0,0,1,0,60.263528,25.060859
3751,1,1.0,1,0,0,1,0,0,0,60.215765,25.096859
3752,1,1.0,1,0,0,1,0,0,0,60.244049,24.982083
3753,1,1.0,1,0,0,1,0,0,0,60.221744,25.148075
3754,1,1.0,1,0,0,1,0,0,0,60.230765,24.884635
3755,1,1.0,1,0,0,1,0,0,0,60.230433,25.043221
3756,1,1.0,1,0,0,0,0,0,1,60.207475,25.157939
3757,1,1.0,1,0,0,1,0,0,0,60.221663,25.173373
3758,1,1.0,1,0,0,1,0,0,0,60.224363,25.058660
3759,1,1.0,1,0,0,1,0,0,0,60.264311,24.972013
3760,1,1.0,1,0,0,1,0,0,0,60.185763,25.016989
3761,1,1.0,1,0,0,0,1,0,0,60.242121,25.022236
3762,1,1.0,1,0,0,1,0,0,0,60.237264,25.104264
3763,1,1.0,1,0,0,1,0,0,0,60.164466,25.042225
3764,1,1.0,1,0,0,1,0,0,0,60.274154,24.987842
3765,1,1.0,1,0,0,1,0,0,0,60.168403,25.050355
3766,1,1.0,1,0,0,1,0,0,0,60.234172,25.012005
3767,1,1.0,1,0,0,1,0,0,0,60.212664,25.172033
3768,1,1.0,1,0,0,1,0,0,0,60.231523,24.981698
3769,1,1.0,1,0,0,1,0,0,0,60.244561,24.905535
3770,1,1.0,1,0,0,1,0,0,0,60.239762,24.950842
3771,1,1.0,1,0,0,1,0,0,0,60.217411,25.190758
3772,1,1.0,1,0,0,1,0,0,0,60.274481,25.067951
3773,1,1.0,1,0,0,1,0,0,0,60.223840,25.145754
3774,1,1.0,1,0,0,1,0,0,0,60.225701,25.111486
3775,1,1.0,1,0,0,1,0,0,0,60.179920,24.919986
3776,1,1.0,1,0,0,1,0,0,0,60.226853,24.969416
3777,1,1.0,1,0,0,1,0,0,0,60.256539,25.061978
3778,1,1.0,1,0,0,1,0,0,0,60.223952,24.960622
3779,1,1.0,1,0,0,1,0,0,0,60.201935,25.068448
3780,1,1.0,1,0,0,1,0,0,0,60.267779,24.997527
3781,1,1.0,1,0,0,1,0,0,0,60.209572,25.145350
3782,1,1.0,1,0,0,1,0,0,0,60.223636,24.864040
3783,1,1.0,1,0,0,1,0,0,0,60.271099,25.023705
3784,1,1.0,1,0,0,1,0,0,0,60.186022,24.988261
3785,1,1.0,1,0,0,1,0,0,0,60.281485,25.196173
3786,1,1.0,1,0,0,1,0,0,0,60.254499,24.993603
3787,1,1.0,1,0,0,1,0,0,0,60.261206,24.893733
3788,1,1.0,1,0,0,0,1,0,0,60.247486,24.984835
3789,1,1.0,1,0,0,1,0,0,0,60.280851,25.004921
3790,1,1.0,1,0,0,1,0,0,0,60.251394,24.994407
3791,1,1.0,1,0,0,1,0,0,0,60.171647,25.056003
3792,1,1.0,1,0,0,1,0,0,0,60.231114,24.988513
3793,1,1.0,1,0,0,1,0,0,0,60.163945,24.886733
3794,1,1.0,1,0,0,1,0,0,0,60.245672,24.931175
3795,1,1.0,1,0,0,1,0,0,0,60.205951,25.088928
3796,1,1.0,1,0,0,1,0,0,0,60.163624,25.061343
3797,1,1.0,1,0,0,0,0,1,0,60.279860,25.037899
3798,1,1.0,1,0,0,1,0,0,0,60.215980,25.063361
3799,1,1.0,1,0,0,1,0,0,0,60.260012,25.215502
3800,1,1.0,1,0,0,1,0,0,0,60.193123,24.968597
3801,1,1.0,1,0,0,1,0,0,0,60.237840,24.936330
3802,1,1.0,1,0,0,1,0,0,0,60.283600,25.002565
3803,1,1.0,1,0,0,1,0,0,0,60.167662,25.037889
3804,1,1.0,1,0,0,1,0,0,0,60.276641,25.039485
3805,1,1.0,1,0,0,1,0,0,0,60.249915,24.889146
3806,1,1.0,1,0,0,1,0,0,0,60.270805,24.983816
3807,1,1.0,1,0,0,1,0,0,0,60.166712,24.916261
3808,1,1.0,1,0,0,1,0,0,0,60.239629,24.867714
3809,1,1.0,1,0,0,1,0,0,0,60.159504,24.870223
3810,1,1.0,1,0,0,1,0,0,0,60.197610,24.871001
3811,1,1.0,1,0,0,1,0,0,0,60.167885,25.020284
3812,1,1.0,1,0,0,1,0,0,0,60.223450,25.127594
3813,1,1.0,1,0,0,1,0,0,0,60.240297,24.902284
3814,1,1.0,1,0,0,1,0,0,0,60.265838,24.957383
3815,1,1.0,1,0,0,1,0,0,0,60.211965,25.160502
3816,1,1.0,1,0,0,1,0,0,0,60.239990,24.936538
3817,1,1.0,1,0,0,1,0,0,0,60.229202,25.126562
3818,1,1.0,1,0,0,1,0,0,0,60.240868,24.944540
3819,1,1.0,1,0,0,1,0,0,0,60.246974,25.035133
3820,1,1.0,1,0,0,1,0,0,0,60.239166,24.870779
3821,1,1.0,1,0,0,1,0,0,0,60.228695,25.114889
3822,1,1.0,1,0,0,1,0,0,0,60.180484,25.012330
3823,1,1.0,1,0,0,1,0,0,0,60.272160,24.983751
3824,1,1.0,1,0,0,0,0,0,1,60.230038,24.929651
3825,1,1.0,1,0,0,0,0,0,1,60.272149,25.065683
3826,1,1.0,1,0,0,1,0,0,0,60.242006,25.108633
3827,1,1.0,1,0,0,1,0,0,0,60.164282,24.862379
3828,1,1.0,1,0,0,1,0,0,0,60.216507,25.041722
3829,1,1.0,1,0,0,1,0,0,0,60.248917,24.894776
3830,1,1.0,1,0,0,1,0,0,0,60.257268,25.052283
3831,1,1.0,1,0,0,1,0,0,0,60.222169,25.136099
3832,1,1.0,1,0,0,1,0,0,0,60.220054,24.901917
3833,1,1.0,1,0,0,1,0,0,0,60.159453,24.869884
3834,1,1.0,1,0,0,1,0,0,0,60.234090,25.029367
3835,1,1.0,1,0,0,1,0,0,0,60.260092,24.989302
3836,1,1.0,1,0,0,1,0,0,0,60.160187,25.071421
3837,1,1.0,1,0,0,1,0,0,0,60.191519,25.030152
3838,1,1.0,1,0,0,1,0,0,0,60.243721,24.918416
3839,1,1.0,1,0,0,1,0,0,0,60.197619,25.027802
3840,1,1.0,1,0,0,0,0,1,0,60.253218,24.984356
3841,1,1.0,1,0,0,1,0,0,0,60.241680,24.951715
3842,1,1.0,1,0,0,1,0,0,0,60.250721,25.033445
3843,1,1.0,1,0,0,1,0,0,0,60.264421,24.954018
3844,1,1.0,1,0,0,1,0,0,0,60.230323,24.889034
3845,1,1.0,1,0,0,0,0,0,1,60.228448,25.119671
3846,1,1.0,1,0,0,1,0,0,0,60.188348,24.890071
3847,1,1.0,1,0,0,1,0,0,0,60.260023,25.031423
3848,1,1.0,1,0,0,0,0,0,1,60.236710,25.024386
3849,1,1.0,1,0,0,1,0,0,0,60.202849,25.153380
3850,1,1.0,1,0,0,1,0,0,0,60.222188,24.969181
3851,1,1.0,1,0,0,1,0,0,0,60.233176,25.104157
3852,1,1.0,1,0,0,1,0,0,0,60.248763,25.015366
3853,1,1.0,1,0,0,1,0,0,0,60.157515,24.875577
3854,1,1.0,1,0,0,1,0,0,0,60.201953,25.135568
3855,1,1.0,1,0,0,0,1,0,0,60.221956,24.896108
3856,1,1.0,1,0,0,1,0,0,0,60.207339,25.172744
3857,1,1.0,1,0,0,1,0,0,0,60.241567,24.941515
3858,1,1.0,1,0,0,1,0,0,0,60.248230,24.840284
3859,1,1.0,1,0,0,0,0,1,0,60.245117,25.006951
3860,1,1.0,1,0,0,1,0,0,0,60.234826,25.019117
3861,1,1.0,1,0,0,1,0,0,0,60.162438,24.864446
3862,1,1.0,1,0,0,1,0,0,0,60.204800,25.086396
3863,1,1.0,1,0,0,1,0,0,0,60.222884,25.132032
3864,1,1.0,1,0,0,1,0,0,0,60.176405,25.041803
3865,1,1.0,1,0,0,1,0,0,0,60.226179,25.094684
3866,1,1.0,1,0,0,1,0,0,0,60.160140,24.911902
3867,1,1.0,1,0,0,1,0,0,0,60.223521,24.940877
3868,1,1.0,1,0,0,1,0,0,0,60.256283,24.960961
3869,1,1.0,1,0,0,1,0,0,0,60.267087,25.023242
3870,1,1.0,1,0,0,1,0,0,0,60.243832,24.853167
3871,1,1.0,1,0,0,1,0,0,0,60.268252,25.040656
3872,1,1.0,1,0,0,0,1,0,0,60.244395,24.875336
3873,1,1.0,1,0,0,0,1,0,0,60.237579,24.895160
3874,1,1.0,1,0,0,1,0,0,0,60.254962,25.023847
3875,1,1.0,1,0,0,1,0,0,0,60.248312,25.057730
3876,1,1.0,1,0,0,1,0,0,0,60.233375,24.938019
3877,1,1.0,1,0,0,1,0,0,0,60.228195,24.893017
3878,1,1.0,1,0,0,1,0,0,0,60.201575,25.029278
3879,1,1.0,1,0,0,1,0,0,0,60.168046,25.046843
3880,1,1.0,1,0,0,1,0,0,0,60.201350,25.085659
3881,1,1.0,1,0,0,1,0,0,0,60.238062,24.859109
3882,1,1.0,1,0,0,1,0,0,0,60.183541,24.966935
3883,1,1.0,1,0,0,1,0,0,0,60.255841,24.930082
3884,1,1.0,1,0,0,1,0,0,0,60.269127,25.045160
3885,1,1.0,1,0,0,1,0,0,0,60.258618,24.998123
3886,1,1.0,1,0,0,1,0,0,0,60.157393,24.859655
3887,1,1.0,1,0,0,1,0,0,0,60.273949,25.050622
3888,1,1.0,1,0,0,1,0,0,0,60.210290,24.904129
3889,1,1.0,1,0,0,1,0,0,0,60.216483,25.108153
3890,1,1.0,1,0,0,1,0,0,0,60.213073,25.123493
3891,1,1.0,1,0,0,1,0,0,0,60.151925,24.927521
3892,1,1.0,1,0,0,1,0,0,0,60.276046,25.045976
3893,1,1.0,1,0,0,1,0,0,0,60.243351,24.858438
3894,1,1.0,1,0,0,1,0,0,0,60.256817,24.985978
3895,1,1.0,1,0,0,1,0,0,0,60.236116,24.946806
3896,1,1.0,1,0,0,1,0,0,0,60.236075,25.065390
3897,1,1.0,1,0,0,0,0,1,0,60.201043,25.144966
3898,1,1.0,1,0,0,1,0,0,0,60.221059,25.155642
3899,1,1.0,1,0,0,0,1,0,0,60.240019,24.867923
3900,1,1.0,1,0,0,0,0,0,1,60.164561,25.044436
3901,1,1.0,1,0,0,1,0,0,0,60.165466,25.057071
3902,1,1.0,1,0,0,0,1,0,0,60.187981,24.928837
3903,1,1.0,1,0,0,1,0,0,0,60.210513,25.124127
3904,1,1.0,1,0,0,0,1,0,0,60.259012,24.957338
3905,1,1.0,1,0,0,1,0,0,0,60.185942,24.996057
3906,1,1.0,1,0,0,1,0,0,0,60.234453,25.125124
3907,1,1.0,1,0,0,1,0,0,0,60.167925,24.978300
3908,1,1.0,1,0,0,1,0,0,0,60.242012,24.861199
3909,1,1.0,1,0,0,1,0,0,0,60.218537,25.088520
3910,1,1.0,1,0,0,1,0,0,0,60.233531,25.056672
3911,1,1.0,1,0,0,1,0,0,0,60.247954,24.834339
